PlateThickness,InitialTemperature,HeatInput,ElectrodeVelocity,X,Y,Z,Delta Time
0.004,240,1000,0.003,0.025,0.04,0.004,0.0
0.004,180,1000,0.003,0.05,0.025,0.004,0.0
0.005,200,1200,0.003,0.05,0.04,0.0,0.0
0.004,200,1000,0.004,0.025,0.02,0.0,0.2
0.004,180,900,0.0035,0.025,0.025,0.0,0.0
0.005,180,1200,0.0035,0.0,0.015,0.0,0.0
0.004,240,900,0.003,0.025,0.015,0.002,11.92
0.004,180,900,0.004,0.025,0.0,0.0,0.0
0.005,240,1000,0.0035,0.025,0.02,0.0025,12.48
0.005,180,900,0.004,0.05,0.015,0.0025,0.0
0.005,240,1000,0.004,0.05,0.02,0.0025,0.0
0.003,200,1200,0.004,0.0,0.0,0.0,0.0
0.003,200,900,0.004,0.025,0.02,0.003,9.1
0.005,180,1000,0.003,0.0,0.02,0.0025,15.04
0.004,180,1200,0.004,0.025,0.015,0.004,0.0
0.005,200,900,0.003,0.05,0.015,0.0025,0.0
0.003,180,1200,0.003,0.0,0.02,0.0015,9.58
0.005,240,900,0.003,0.025,0.025,0.0025,8.96
0.004,180,900,0.004,0.0,0.02,0.0,8.86
0.003,200,900,0.004,0.05,0.025,0.0,0.0
0.003,180,1000,0.0035,0.05,0.0,0.0,0.0
0.003,200,1200,0.0035,0.0,0.015,0.0,16.54
0.004,240,1200,0.0035,0.0,0.025,0.004,0.0
0.005,200,900,0.004,0.025,0.04,0.0,0.0
0.003,180,1000,0.003,0.025,0.015,0.0015,0.0
0.005,240,1200,0.003,0.025,0.02,0.005,20.78
0.004,180,1200,0.0035,0.025,0.025,0.002,12.12
0.004,180,1200,0.003,0.0,0.0,0.004,0.0
0.004,180,1000,0.0035,0.0,0.04,0.002,0.0
0.004,240,1200,0.0035,0.05,0.04,0.0,0.0
0.003,180,1200,0.003,0.025,0.0,0.0,0.0
0.004,180,900,0.003,0.0,0.025,0.002,5.4
0.003,200,900,0.0035,0.0,0.02,0.0015,3.18
0.004,180,900,0.003,0.05,0.02,0.0,14.28
0.004,240,1200,0.0035,0.05,0.025,0.002,0.0
0.005,180,1000,0.0035,0.0,0.0,0.0,0.0
0.005,240,1000,0.003,0.05,0.0,0.0,0.0
0.005,200,1200,0.004,0.0,0.04,0.005,0.0
0.004,180,900,0.003,0.0,0.0,0.002,0.0
0.005,180,1200,0.003,0.0,0.04,0.0,0.0
0.005,200,1200,0.004,0.0,0.02,0.005,0.0
0.005,200,1200,0.004,0.0,0.015,0.0025,0.0
0.004,240,1000,0.0035,0.0,0.015,0.004,0.0
0.003,200,1000,0.0035,0.025,0.02,0.0,0.0
0.004,240,900,0.004,0.0,0.04,0.002,0.0
0.003,180,1200,0.003,0.025,0.025,0.0015,22.64
0.003,180,1200,0.0035,0.0,0.04,0.0015,0.0
0.005,200,1200,0.003,0.05,0.025,0.0025,1.14
0.004,180,1200,0.004,0.0,0.015,0.0,13.64
0.004,240,1000,0.0035,0.05,0.0,0.0,0.0
0.004,200,1000,0.0035,0.0,0.02,0.002,14.52
0.005,240,900,0.0035,0.025,0.0,0.005,0.0
0.005,180,1000,0.004,0.025,0.02,0.0,12.52
0.004,200,1000,0.003,0.05,0.0,0.002,0.0
0.004,180,900,0.004,0.05,0.04,0.0,0.0
0.005,200,1200,0.003,0.025,0.025,0.005,19.02
0.005,240,900,0.003,0.0,0.0,0.005,0.0
0.004,180,1200,0.003,0.05,0.02,0.002,22.98
0.004,180,1200,0.004,0.025,0.015,0.002,0.0
0.003,240,900,0.0035,0.0,0.04,0.0,0.0
0.003,240,1000,0.003,0.0,0.025,0.003,0.0
0.005,180,1200,0.004,0.05,0.02,0.0025,0.0
0.004,200,1000,0.0035,0.05,0.015,0.002,9.9
0.003,200,1000,0.004,0.0,0.015,0.0,0.0
0.004,240,900,0.0035,0.025,0.025,0.0,5.26
0.004,240,1200,0.003,0.0,0.025,0.0,2.58
0.004,180,900,0.004,0.025,0.02,0.002,0.0
0.004,180,1000,0.003,0.0,0.02,0.0,11.66
0.004,240,1200,0.0035,0.025,0.025,0.0,10.84
0.005,180,1200,0.003,0.0,0.015,0.0025,11.58
0.005,180,1200,0.004,0.0,0.015,0.0,0.0
0.004,180,1200,0.0035,0.05,0.02,0.0,12.06
0.003,240,900,0.004,0.0,0.0,0.003,0.0
0.004,200,900,0.0035,0.025,0.025,0.0,0.0
0.004,180,1000,0.003,0.05,0.04,0.002,0.0
0.005,240,900,0.004,0.05,0.025,0.0025,0.0
0.005,200,1000,0.003,0.025,0.015,0.005,15.18
0.003,200,900,0.004,0.025,0.0,0.0015,0.0
0.005,180,900,0.003,0.025,0.025,0.0,16.62
0.005,200,1000,0.004,0.025,0.02,0.005,10.26
0.004,240,1000,0.004,0.05,0.04,0.002,0.0
0.005,240,900,0.0035,0.0,0.02,0.0,1.4
0.005,180,1000,0.0035,0.0,0.02,0.0025,0.0
0.003,240,1200,0.0035,0.05,0.025,0.0015,0.0
0.005,180,1200,0.003,0.0,0.025,0.0,11.18
0.004,180,900,0.0035,0.05,0.02,0.004,0.0
0.003,240,900,0.003,0.05,0.04,0.0,0.0
0.004,240,1000,0.003,0.025,0.0,0.0,0.0
0.003,240,1000,0.004,0.025,0.025,0.0,0.0
0.003,240,1200,0.003,0.05,0.02,0.003,16.62
0.004,180,1000,0.0035,0.025,0.04,0.002,0.0
0.004,200,900,0.0035,0.025,0.02,0.004,0.0
0.003,180,900,0.003,0.05,0.0,0.0015,0.0
0.003,240,900,0.003,0.0,0.02,0.003,13.66
0.005,240,900,0.003,0.0,0.04,0.005,0.0
0.004,200,900,0.004,0.05,0.02,0.004,10.06
0.003,180,900,0.0035,0.025,0.04,0.003,7.62
0.003,240,1200,0.0035,0.05,0.0,0.0,0.0
0.005,180,900,0.003,0.0,0.015,0.0,0.0
0.005,240,900,0.003,0.05,0.015,0.0025,0.0
0.005,180,1200,0.004,0.0,0.0,0.0,0.0
0.003,200,900,0.004,0.025,0.025,0.0015,0.0
0.003,200,1200,0.003,0.05,0.015,0.0,8.84
0.005,200,1200,0.0035,0.05,0.0,0.0,0.0
0.003,200,1200,0.003,0.05,0.015,0.0015,8.84
0.004,200,1000,0.004,0.0,0.015,0.0,0.0
0.003,200,1000,0.003,0.025,0.015,0.003,0.0
0.003,200,1000,0.0035,0.025,0.04,0.0015,9.08
0.003,200,1200,0.003,0.0,0.0,0.003,3.24
0.005,200,1000,0.004,0.025,0.015,0.0025,0.0
0.005,200,900,0.003,0.05,0.0,0.0,0.0
0.004,200,1200,0.003,0.025,0.015,0.0,17.36
0.003,180,1000,0.004,0.025,0.02,0.0015,4.62
0.004,200,900,0.003,0.025,0.04,0.004,0.0
0.004,180,1200,0.0035,0.025,0.02,0.0,23.1
0.004,240,1000,0.0035,0.025,0.02,0.002,14.48
0.005,200,1200,0.004,0.025,0.04,0.0,0.0
0.003,180,1200,0.004,0.0,0.015,0.003,0.0
0.004,180,1200,0.004,0.025,0.02,0.0,1.82
0.005,200,900,0.004,0.0,0.02,0.0,0.0
0.005,180,900,0.004,0.05,0.04,0.0025,0.0
0.003,200,1200,0.003,0.05,0.025,0.003,8.64
0.003,200,900,0.004,0.0,0.025,0.0,0.0
0.004,200,1200,0.003,0.025,0.025,0.004,16.82
0.005,180,1200,0.0035,0.025,0.04,0.005,0.0
0.005,240,1000,0.0035,0.025,0.04,0.0025,0.0
0.004,180,1200,0.0035,0.0,0.0,0.0,0.0
0.004,200,1000,0.004,0.025,0.0,0.002,0.0
0.003,180,1200,0.0035,0.05,0.04,0.0,0.0
0.004,200,1200,0.004,0.0,0.0,0.0,0.0
0.005,180,1000,0.0035,0.025,0.025,0.0025,11.08
0.003,200,1000,0.004,0.05,0.02,0.0,0.0
0.004,200,900,0.003,0.025,0.015,0.0,0.0
0.004,200,900,0.003,0.025,0.04,0.0,0.0
